unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
223,object,car,0.1009883855860724,blue-c,61494563.0,2642368.0,331202.0,0.005190787805276859,car,5354795.0,2591396.0,728866.0,0.1009883855860724,torso,7669375.0,1928005.0,225284.0,0.02403773926344758,street-s,28111104.0,1013504.0,542371.0,0.018975806547262202,,24924928.0,67370.0,61637.0,0.00247233717549647
260,object,road,0.10064820420213715,grey-c,159331282.0,3513120.0,1601171.0,0.009930159486819015,road,12902886.0,3100048.0,1463380.0,0.10064820420213715,crosswalk,241792.0,1997967.0,180373.0,0.08758581441264532,street-s,28111104.0,2421083.0,2006630.0,0.07034498923193683,banded,2571520.0,313882.0,87673.0,0.031337202423823034
95,scene,galley-s,0.10062123981055043,orange-c,30348501.0,3270882.0,187872.0,0.0056196083987947775,stove,359571.0,439613.0,47381.0,0.06302315899244881,button panel,31244.0,346418.0,4348.0,0.011647031721285563,galley-s,401408.0,406820.0,73890.0,0.10062123981055043,,24924928.0,6664.0,6664.0,0.00026736285858077504
361,scene,locker_room-s,0.10019353132738947,yellow-c,34166024.0,3273989.0,222987.0,0.005991531940246918,wardrobe,837414.0,1429542.0,104533.0,0.048340680801119855,drawer,540514.0,406480.0,8159.0,0.008690557978771562,locker_room-s,200704.0,1051665.0,114052.0,0.10019353132738947,,24924928.0,201884.0,160077.0,0.006411611289982451
217,scene,gazebo-exterior-s,0.09990796998057647,green-c,63326720.0,3495105.0,502168.0,0.007571933009243398,house,1833277.0,2849867.0,127914.0,0.028080689668798283,roof,443437.0,900180.0,43566.0,0.033510993030273425,gazebo-exterior-s,363776.0,1581948.0,176736.0,0.09990796998057647,,24924928.0,448742.0,422181.0,0.016920072385259253
27,object,grass,0.09982298463586722,green-c,63326720.0,3587948.0,1784578.0,0.027400207799497898,grass,12961339.0,3519041.0,1495805.0,0.09982298463586722,leg,2786636.0,1418612.0,38169.0,0.009159653560683635,pasture-s,852992.0,1397773.0,105502.0,0.0491790517060146,,24924928.0,363551.0,327668.0,0.013127297826981663
395,scene,windmill-s,0.09976643281240041,blue-c,61494563.0,3242653.0,641739.0,0.010012235340724589,sky,36622673.0,2261933.0,729346.0,0.019115215045055388,stern,184796.0,726860.0,9795.0,0.01086087545641734,windmill-s,250880.0,1026083.0,115841.0,0.09976643281240041,honeycombed,1555456.0,286786.0,21121.0,0.011597801573865767
191,scene,supermarket-s,0.09973814329339206,red-c,21004512.0,3399713.0,286641.0,0.011885145709454148,shelf,1919975.0,1903339.0,177050.0,0.04855654993714114,shop window,233888.0,536512.0,32716.0,0.04434961311347405,supermarket-s,388864.0,1223428.0,146223.0,0.09973814329339206,sprinkled,1718528.0,544199.0,73684.0,0.03366037122157948
369,object,bed,0.09887290685041555,red-c,21004512.0,2238018.0,104187.0,0.00450278570077382,bed,5899566.0,1142194.0,633594.0,0.09887290685041555,footboard,366693.0,503551.0,56682.0,0.06967139566498926,bedroom-s,19167232.0,1065455.0,629180.0,0.032095277645984466,spiralled,1605632.0,19707.0,1419.0,0.000873811517808759
76,object,bed,0.09863566637384763,pink-c,18491188.0,3179779.0,126496.0,0.00587139039060184,bed,5899566.0,1457963.0,660560.0,0.09863566637384763,headboard,500152.0,788924.0,41333.0,0.0331262126896324,bedroom-s,19167232.0,1274969.0,850484.0,0.04341038613409943,pitted,1831424.0,90593.0,6627.0,0.0034598697915307064
362,part,wheel,0.09858958236448241,black-c,139916835.0,2504726.0,1024454.0,0.007245226028563654,car,5354795.0,2206072.0,669358.0,0.09712792945637885,wheel,1513439.0,1680407.0,286622.0,0.09858958236448241,viaduct-s,175616.0,630368.0,15887.0,0.0201076576673497,,24924928.0,91221.0,79499.0,0.003188038489532475
404,scene,harbor-s,0.09855603364732332,blue-c,61494563.0,3437958.0,557373.0,0.008658201453765979,water,5655946.0,2802368.0,676904.0,0.08698989000708097,coach,689166.0,681291.0,7415.0,0.005440037797808138,harbor-s,301056.0,832522.0,101698.0,0.09855603364732332,grooved,1505280.0,452758.0,44297.0,0.023146810357305404
49,scene,swimming_pool-outdoor-s,0.0981997299562524,blue-c,61494563.0,3112420.0,573705.0,0.008959481974357145,swimming pool,200439.0,2509979.0,85488.0,0.03256772561554022,roof,443437.0,653615.0,11044.0,0.010169354185236205,swimming_pool-outdoor-s,263424.0,1430783.0,151494.0,0.0981997299562524,swirly,1605632.0,387055.0,22161.0,0.01124623577664035
34,scene,bullring-s,0.09798735254773196,brown-c,182265724.0,3496656.0,900157.0,0.004869339908348933,horse,1230680.0,3074673.0,295461.0,0.07368303186220476,torso,7669375.0,1830642.0,229194.0,0.02472207699359593,bullring-s,137984.0,764891.0,80575.0,0.09798735254773196,,24924928.0,428141.0,361601.0,0.014468977972802558
391,scene,airport_terminal-s,0.09765789839026047,grey-c,159331282.0,2931096.0,977774.0,0.0060624137440917795,ceiling,12122565.0,1406451.0,464253.0,0.035534743339775854,crosswalk,241792.0,182585.0,12819.0,0.031147493184435722,airport_terminal-s,1480192.0,915476.0,213141.0,0.09765789839026047,veined,1806336.0,579845.0,63995.0,0.027558085355781147
466,scene,parking_garage-indoor-s,0.09756425765209864,black-c,139916835.0,3364164.0,865487.0,0.006077196141386621,car,5354795.0,2686165.0,499772.0,0.06627231677555313,wheel,1513439.0,1375153.0,70868.0,0.025150795464708397,parking_garage-indoor-s,288512.0,1293842.0,140658.0,0.09756425765209864,potholed,1580544.0,252527.0,17929.0,0.009877464132282764
160,scene,topiary_garden-s,0.09717290711276279,green-c,63326720.0,3400643.0,1002167.0,0.015247835852783154,sheep,811669.0,3046329.0,158290.0,0.04278445758422016,torso,7669375.0,1793777.0,402652.0,0.04444037304784504,topiary_garden-s,137984.0,815908.0,84483.0,0.09717290711276279,crosshatched,1743616.0,381709.0,27236.0,0.012981336826035502
98,scene,rubble-s,0.09540528095396338,grey-c,159331282.0,3291203.0,883170.0,0.005460453446337398,rubbish,90212.0,1960259.0,59666.0,0.02997079071029056,head,4946761.0,902511.0,53677.0,0.009261689265726816,rubble-s,125440.0,609635.0,64022.0,0.09540528095396338,crystalline,1530368.0,755888.0,61629.0,0.027703071121585775
205,scene,natural_history_museum-s,0.09530201342281877,brown-c,182265724.0,3235232.0,1050005.0,0.005692597377825393,cat,4163987.0,1973747.0,367113.0,0.06361758985731344,torso,7669375.0,1520469.0,309950.0,0.034904695934433454,natural_history_museum-s,125440.0,365792.0,42742.0,0.09530201342281877,striped,2433536.0,378102.0,37707.0,0.013593344607346037
241,scene,stadium-baseball-s,0.09526064705311575,green-c,63326720.0,3208459.0,553996.0,0.008396272616088135,pitch,160628.0,2408502.0,107054.0,0.04348119229463266,head,4946761.0,973870.0,79474.0,0.01360586609810351,stadium-baseball-s,150528.0,1079821.0,107010.0,0.09526064705311575,,24924928.0,401891.0,267709.0,0.010683100876288104
491,texture,frilly,0.09485490708107862,green-c,63326720.0,3394529.0,1234233.0,0.01884698792811082,field,1883336.0,2255174.0,194491.0,0.04931289631211209,pot,422616.0,691186.0,14316.0,0.013020629639667991,vineyard-s,150528.0,985519.0,94513.0,0.09074403716057276,frilly,1618176.0,860535.0,214748.0,0.09485490708107862
429,object,bed,0.09474551952789212,blue-c,61494563.0,3328684.0,332735.0,0.00515944112833218,bed,5899566.0,1085726.0,604547.0,0.09474551952789212,headboard,500152.0,706484.0,47118.0,0.04063585041370638,youth_hostel-s,614656.0,949263.0,83274.0,0.056241705472952666,crosshatched,1743616.0,1382.0,527.0,0.0003020973120218106
90,object,bed,0.09454299658586844,pink-c,18491188.0,2944654.0,190246.0,0.008954608757504378,bed,5899566.0,1537846.0,642419.0,0.09454299658586844,headboard,500152.0,956139.0,52538.0,0.037426812266830416,childs_room-s,965888.0,1389629.0,164722.0,0.07518823075641491,paisley,1555456.0,45602.0,5907.0,0.0037030977004684825
209,scene,pasture-s,0.09441867205866164,green-c,63326720.0,3543463.0,860365.0,0.013033894442793343,horse,1230680.0,3426053.0,322108.0,0.07431046514981111,torso,7669375.0,2512792.0,611608.0,0.06390514911406951,pasture-s,852992.0,717733.0,135511.0,0.09441867205866164,fibrous,1831424.0,171036.0,21043.0,0.010620177378108697
444,scene,corral-s,0.09403542897291106,green-c,63326720.0,3600327.0,612551.0,0.009237060325392505,horse,1230680.0,3473411.0,393442.0,0.09127210311022772,torso,7669375.0,2658753.0,549274.0,0.056169567517829797,corral-s,175616.0,497067.0,57819.0,0.09403542897291106,,24924928.0,170648.0,152249.0,0.006103796819085121
382,object,pool table,0.0934134156815854,red-c,21004512.0,3306136.0,190835.0,0.00791196017979078,pool table,435101.0,1707424.0,183042.0,0.0934134156815854,back pillow,282308.0,1204923.0,75578.0,0.05353865291257837,poolroom-home-s,1317120.0,1499905.0,239219.0,0.09279945814386342,,24924928.0,15867.0,15867.0,0.0006365916082084571
176,scene,forest-broadleaf-s,0.09335468899931174,green-c,63326720.0,3394885.0,1135251.0,0.017309256129712593,tree,21215516.0,2797299.0,1020990.0,0.04440665323435612,head,4946761.0,1518993.0,204789.0,0.032708855583763845,forest-broadleaf-s,1216768.0,749895.0,167921.0,0.09335468899931174,veined,1806336.0,533845.0,100241.0,0.04475164513335179
470,scene,stadium-baseball-s,0.09259086753264675,pink-c,18491188.0,2821746.0,110271.0,0.005200808973853897,grandstand,516123.0,1860687.0,144544.0,0.06475213975395405,base,72883.0,476978.0,8755.0,0.016179824285814607,stadium-baseball-s,150528.0,1116200.0,107348.0,0.09259086753264675,spiralled,1605632.0,394463.0,24206.0,0.012250688171248487
506,scene,water_tower-s,0.09242317142013812,blue-c,61494563.0,3242444.0,529689.0,0.008249667117383723,train,1646804.0,2377968.0,81644.0,0.020705389223986643,body,1291612.0,697451.0,36433.0,0.018658424791179077,water_tower-s,275968.0,1289576.0,132451.0,0.09242317142013812,,24924928.0,277857.0,173353.0,0.0069259661985138134
68,object,airplane,0.09238433805277917,blue-c,61494563.0,3340463.0,350350.0,0.005433073742977324,airplane,1293178.0,2437876.0,315540.0,0.09238433805277917,body,1291612.0,1967675.0,152986.0,0.04925021754169992,air_base-s,125440.0,382366.0,28507.0,0.05947644372302048,,24924928.0,152401.0,122810.0,0.004921353122454494
423,scene,fishpond-s,0.09230642723935592,green-c,63326720.0,3361395.0,669140.0,0.010135570871859189,pottedplant,925877.0,1921945.0,102670.0,0.037400479099153706,pot,422616.0,1046923.0,23401.0,0.016181719863526164,fishpond-s,125440.0,578593.0,59495.0,0.09230642723935592,smeared,1869056.0,787742.0,67177.0,0.025940861616429587
297,object,house,0.0922765723777958,green-c,63326720.0,3366458.0,406791.0,0.006136870908351062,house,1833277.0,2606469.0,375074.0,0.0922765723777958,roof,443437.0,1089555.0,54630.0,0.03695306021123378,cabin-outdoor-s,213248.0,1471647.0,130115.0,0.08368708113044933,,24924928.0,247385.0,213085.0,0.008537323349904893
330,scene,waiting_room-s,0.09099912325753921,red-c,21004512.0,3154074.0,226445.0,0.009461961635609618,sofa,4094071.0,1192379.0,336110.0,0.0678963465135728,back pillow,282308.0,711520.0,52322.0,0.055572667619749626,waiting_room-s,1329664.0,773335.0,175409.0,0.09099912325753921,,24924928.0,19737.0,17123.0,0.0006869108875636435
92,object,toilet,0.09099740156323122,grey-c,159331282.0,3134283.0,1081342.0,0.006700419532335574,toilet,310112.0,736616.0,87305.0,0.09099740156323122,lid,90429.0,628652.0,31504.0,0.04581886828675188,bathroom-s,9257472.0,709468.0,537484.0,0.05700053110168816,,24924928.0,7183.0,6547.0,0.000262662060525491
345,scene,field-wild-s,0.0909759906030308,green-c,63326720.0,3542046.0,504786.0,0.00760632499738563,dog,3793935.0,2935907.0,294596.0,0.04577851413916422,torso,7669375.0,1821218.0,348392.0,0.03810810985232112,field-wild-s,602112.0,638751.0,103475.0,0.0909759906030308,matted,1593088.0,726137.0,60923.0,0.026977348468008266
341,scene,restaurant_patio-s,0.09075800118365902,black-c,139916835.0,3228710.0,721300.0,0.00506444671691958,chair,4633108.0,1990402.0,207251.0,0.032300909299328474,back,593570.0,944303.0,13582.0,0.008910372100865255,restaurant_patio-s,263424.0,947445.0,100752.0,0.09075800118365902,,24924928.0,179443.0,179218.0,0.007190246735897669
416,object,bed,0.09011079227040608,orange-c,30348501.0,3410958.0,267975.0,0.008001287730337658,bed,5899566.0,1244208.0,590519.0,0.09011079227040608,headboard,500152.0,955688.0,112141.0,0.08345693492366967,youth_hostel-s,614656.0,1161179.0,105148.0,0.06293698340862172,,24924928.0,7820.0,7820.0,0.000313742129967236
220,texture,freckled,0.08967742149432707,red-c,21004512.0,2817063.0,169730.0,0.007176184352637183,bird,1030707.0,1237934.0,86594.0,0.03968475472801457,muzzle,666221.0,910641.0,53763.0,0.035298427745011976,water_tower-s,275968.0,203459.0,26154.0,0.0577003262934258,freckled,1555456.0,416093.0,162253.0,0.08967742149432707
136,texture,striped,0.08965867585190096,green-c,63326720.0,3501706.0,1190955.0,0.018144437649037393,field,1883336.0,2452175.0,176913.0,0.04254150076540219,wheel,1513439.0,1187944.0,46199.0,0.01739954745132541,field-cultivated-s,639744.0,739127.0,53404.0,0.04029070508733903,striped,2433536.0,1122880.0,292627.0,0.08965867585190096
69,scene,closet-s,0.08953150431571054,yellow-c,34166024.0,3486202.0,251728.0,0.006730605565733376,apparel,217035.0,2352605.0,98968.0,0.040057118063425656,body,1291612.0,529115.0,25975.0,0.014472751667082694,closet-s,990976.0,1650482.0,217060.0,0.08953150431571054,,24924928.0,346866.0,318142.0,0.01274931621231233
113,object,mountain,0.08915955533189328,green-c,63326720.0,3506602.0,758717.0,0.011482732284211159,mountain,5469345.0,2947594.0,689018.0,0.08915955533189328,wheel,1513439.0,988409.0,55439.0,0.02266137837131894,mountain-s,1166592.0,1338290.0,191784.0,0.08291218097979419,potholed,1580544.0,472290.0,46105.0,0.022975199939802533
94,part,screen,0.08902527457223398,black-c,139916835.0,3246821.0,1112219.0,0.007829692000933437,computer,374106.0,1439789.0,100745.0,0.05880687622216385,screen,677188.0,683438.0,111228.0,0.08902527457223398,corridor-s,1530368.0,841039.0,106451.0,0.046999147003297194,crosshatched,1743616.0,309114.0,55838.0,0.027962453652976726
288,texture,porous,0.0885160103185446,grey-c,159331282.0,3487812.0,1262322.0,0.007813488623058154,fabric,1010421.0,292608.0,14741.0,0.01144231724583323,paw,266872.0,143301.0,2284.0,0.005599562626106611,zen_garden-s,125440.0,58035.0,3703.0,0.02059831341921989,porous,1856512.0,3174154.0,409084.0,0.0885160103185446
259,scene,shoe_shop-s,0.08817469397252609,red-c,21004512.0,3387566.0,220993.0,0.009142866362846351,pool table,435101.0,2405067.0,119142.0,0.043785689662649306,wheel,1513439.0,1124259.0,56445.0,0.021867286933903805,shoe_shop-s,577024.0,1387115.0,159154.0,0.08817469397252609,,24924928.0,181147.0,164609.0,0.006599812537081822
310,scene,pantry-s,0.08732088390079518,yellow-c,34166024.0,3421996.0,200433.0,0.00536095041383655,shelf,1919975.0,2094494.0,267013.0,0.07125180389042593,body,1291612.0,643237.0,98951.0,0.05389787450065309,pantry-s,413952.0,1374867.0,143657.0,0.08732088390079518,,24924928.0,275633.0,215375.0,0.008620107931155686
357,scene,lake-natural-s,0.08723721106025864,blue-c,61494563.0,3210967.0,488990.0,0.0076147048719846944,water,5655946.0,2458181.0,507075.0,0.0666585426259739,torso,7669375.0,964005.0,132461.0,0.015581962373715124,lake-natural-s,551936.0,1081988.0,131102.0,0.08723721106025864,potholed,1580544.0,591990.0,151389.0,0.07490259234245934
277,scene,bathroom-s,0.087096368348361,grey-c,159331282.0,3476699.0,1297279.0,0.008032155045676169,bathtub,583451.0,950154.0,77110.0,0.052942165953195855,water tank,81859.0,767755.0,18900.0,0.02275151255426055,bathroom-s,9257472.0,869359.0,811345.0,0.087096368348361,freckled,1555456.0,66285.0,16719.0,0.010416679646758737
449,scene,desert-vegetation-s,0.0870857782450904,green-c,63326720.0,3443446.0,630100.0,0.009526751908593499,mountain,5469345.0,2659561.0,262901.0,0.03342242981030396,wheel,1513439.0,745583.0,46675.0,0.02109750414378938,desert-vegetation-s,163072.0,1118950.0,102702.0,0.0870857782450904,veined,1806336.0,909118.0,69364.0,0.02621377201833649
161,scene,bakery-shop-s,0.08695281598919517,orange-c,30348501.0,3312866.0,312481.0,0.009370058118283172,case,608750.0,775239.0,94354.0,0.0731633369131576,shop window,233888.0,271220.0,9301.0,0.01875931562079599,bakery-shop-s,715008.0,445500.0,92837.0,0.08695281598919517,sprinkled,1718528.0,55112.0,2931.0,0.0016552691605452956
97,scene,toyshop-s,0.08657500841826796,red-c,21004512.0,3218137.0,210103.0,0.008749717751711959,plaything,385803.0,1544592.0,73711.0,0.039700347501244154,shop window,233888.0,742176.0,18165.0,0.018963377141013822,toyshop-s,301056.0,686356.0,78674.0,0.08657500841826796,sprinkled,1718528.0,213467.0,33488.0,0.01763912379569841
351,object,house,0.086554011614683,green-c,63326720.0,3536980.0,553739.0,0.008350766485897948,house,1833277.0,3373718.0,414785.0,0.086554011614683,roof,443437.0,1294217.0,71504.0,0.042915703868199144,barn-s,200704.0,1744207.0,104711.0,0.05690196717748071,,24924928.0,311834.0,288422.0,0.011560769173419956
408,object,sofa,0.08644833814970217,red-c,21004512.0,3326191.0,189564.0,0.007852322129457107,sofa,4094071.0,1256548.0,425747.0,0.08644833814970217,seat cushion,340448.0,845186.0,79371.0,0.07174695348212858,living_room-s,9621248.0,914174.0,644970.0,0.06521137759932509,gauzy,1630720.0,7309.0,1057.0,0.0006457043859027521
317,scene,ski_resort-s,0.08636572832148007,blue-c,61494563.0,3422716.0,649168.0,0.01010093481664647,snow,995032.0,2902987.0,200321.0,0.05417451614490962,roof,443437.0,1117886.0,16081.0,0.010406784180083119,ski_resort-s,188160.0,1520828.0,135864.0,0.08636572832148007,,24924928.0,235507.0,190563.0,0.0076317171349536755
296,scene,dinette-vehicle-s,0.08604188359784985,orange-c,30348501.0,3282861.0,212557.0,0.00636040097783269,bed,5899566.0,1368209.0,218719.0,0.031028126319325593,headboard,500152.0,730132.0,25719.0,0.021351276186839234,dinette-vehicle-s,564480.0,797675.0,107917.0,0.08604188359784985,banded,2571520.0,81240.0,8000.0,0.0030248491356493594
213,object,water,0.08599471632264288,blue-c,61494563.0,3386577.0,466225.0,0.007237842353746799,water,5655946.0,2998423.0,685298.0,0.08599471632264288,roof,443437.0,696762.0,8256.0,0.007293653479017936,harbor-s,301056.0,1149435.0,105201.0,0.07819949601944562,,24924928.0,314266.0,285998.0,0.01146137753256136
126,scene,castle-s,0.08544955144663513,green-c,63326720.0,3515826.0,505160.0,0.00761501214413242,water,5655946.0,3196694.0,470706.0,0.05615720667807692,roof,443437.0,442654.0,5439.0,0.006176105885185066,castle-s,865536.0,1739112.0,205045.0,0.08544955144663513,,24924928.0,483833.0,415897.0,0.016640629901399057
354,part,screen,0.08497547499216607,black-c,139916835.0,3215209.0,760865.0,0.005344234734475297,tvmonitor,1019561.0,1361907.0,176926.0,0.08025521854425999,screen,677188.0,1019399.0,132877.0,0.08497547499216607,living_room-s,9621248.0,959682.0,391180.0,0.038389558134399766,,24924928.0,9740.0,9740.0,0.00039077344576481825
439,object,train,0.08454870808250067,yellow-c,34166024.0,3214477.0,233110.0,0.00627527246799109,train,1646804.0,2652128.0,335134.0,0.08454870808250067,head,4946761.0,1557671.0,250906.0,0.040122324589359666,excavation-s,150528.0,811598.0,59683.0,0.06613492486506072,potholed,1580544.0,193261.0,25711.0,0.014708019133982498
208,scene,forest-broadleaf-s,0.0841086398216795,green-c,63326720.0,3414551.0,578283.0,0.008740279383996382,rock,1616496.0,2364472.0,138041.0,0.035920796830124536,torso,7669375.0,1001464.0,158747.0,0.018649586964050672,forest-broadleaf-s,1216768.0,841525.0,159689.0,0.0841086398216795,potholed,1580544.0,1250172.0,113476.0,0.04176149327994583
73,scene,poolroom-home-s,0.08316226797011116,brown-c,182265724.0,2964558.0,1060183.0,0.005756542488474201,pool table,435101.0,1184940.0,122335.0,0.08168158503738383,water tank,81859.0,465810.0,3056.0,0.005611324004384763,poolroom-home-s,1317120.0,915389.0,171406.0,0.08316226797011116,,24924928.0,74273.0,70996.0,0.0028480189407941725
312,scene,mountain_snowy-s,0.08308410308150824,white-c,72511065.0,3409772.0,664913.0,0.008835357599223683,snow,995032.0,2634394.0,165534.0,0.047788441441014906,leg,2786636.0,1079629.0,55640.0,0.014601279317697228,mountain_snowy-s,1793792.0,1119649.0,223492.0,0.08308410308150824,porous,1856512.0,834444.0,78229.0,0.029941513215885167
422,scene,pagoda-s,0.08202796732663283,black-c,139916835.0,3054285.0,667947.0,0.004693830684998148,temple,66925.0,1560171.0,26132.0,0.016322665593979626,balcony,317196.0,431821.0,5243.0,0.007049184295229464,pagoda-s,137984.0,1020829.0,87849.0,0.08202796732663283,zigzagged,1618176.0,438234.0,60705.0,0.03041782227333198
26,object,road,0.08183362106232032,grey-c,159331282.0,3446914.0,1401639.0,0.0086855180582394,road,12902886.0,3368729.0,1230841.0,0.08183362106232032,crosswalk,241792.0,2010555.0,71749.0,0.03290335953715449,street-s,28111104.0,2263435.0,1991592.0,0.07016861215997056,potholed,1580544.0,80208.0,37647.0,0.023194432892511576
384,scene,closet-s,0.08173791617876354,black-c,139916835.0,3249391.0,675294.0,0.004739206843001069,apparel,217035.0,1281929.0,74162.0,0.05205074108542801,top,381885.0,412438.0,4446.0,0.005628724472291255,closet-s,990976.0,736527.0,130533.0,0.08173791617876354,paisley,1555456.0,391872.0,18928.0,0.009815390997718316
286,scene,forest_path-s,0.08169660119738123,green-c,63326720.0,3511700.0,896242.0,0.013591331484380149,path,505737.0,3037308.0,120326.0,0.03515509160991598,wheel,1513439.0,1200148.0,145111.0,0.05649692658214443,forest_path-s,313600.0,1146632.0,110286.0,0.08169660119738123,potholed,1580544.0,356540.0,30531.0,0.016013716901654453
377,scene,parlor-s,0.08121676948442913,red-c,21004512.0,3390634.0,342786.0,0.014251657633596038,bed,5899566.0,1745111.0,178714.0,0.023937166578511037,headboard,500152.0,673514.0,23442.0,0.020380378082877768,parlor-s,1003520.0,1272637.0,170976.0,0.08121676948442913,zigzagged,1618176.0,166030.0,13593.0,0.007677002258539839
203,scene,bar-s,0.08095488603142872,brown-c,182265724.0,3357490.0,1038436.0,0.005625794343670094,shelf,1919975.0,1028666.0,165251.0,0.059370408027620995,body,1291612.0,290238.0,29923.0,0.019281190416817286,bar-s,765184.0,673167.0,107721.0,0.08095488603142872,,24924928.0,141146.0,121122.0,0.0048555715801738165
130,scene,cockpit-s,0.08091191239395565,black-c,139916835.0,3304862.0,912970.0,0.0064154182195727185,controls,151446.0,1093456.0,27271.0,0.022396768807627268,chain wheel,48707.0,375638.0,5448.0,0.013005583711509032,cockpit-s,539392.0,479655.0,76281.0,0.08091191239395565,,24924928.0,341618.0,239989.0,0.009589373400424197
409,scene,park-s,0.0805631858432076,green-c,63326720.0,3394280.0,828727.0,0.012576998216467657,tree,21215516.0,3073245.0,656246.0,0.027768775350401766,arm,2299112.0,1255525.0,39516.0,0.011241718279399201,park-s,1179136.0,1269230.0,182542.0,0.0805631858432076,,24924928.0,224466.0,215478.0,0.008641963821487166
151,scene,balcony-interior-s,0.08006347436364807,green-c,63326720.0,3225183.0,374042.0,0.005652071468432622,windowpane,8841352.0,1858826.0,222010.0,0.021187864138082154,pane,480756.0,883726.0,17946.0,0.013327530790116268,balcony-interior-s,464128.0,795037.0,93340.0,0.08006347436364807,,24924928.0,172724.0,169947.0,0.006817595121572564
373,scene,theater-indoor_procenium-s,0.08005486038262057,red-c,21004512.0,3431753.0,412955.0,0.017189762776236912,stage,281762.0,2098130.0,69362.0,0.03001995213219478,torso,7669375.0,1109994.0,170196.0,0.01976914623506811,theater-indoor_procenium-s,288512.0,558831.0,62806.0,0.08005486038262057,smeared,1869056.0,693194.0,46680.0,0.01855643055053129
383,object,stove,0.0799895239744689,black-c,139916835.0,3184648.0,710685.0,0.004991087977468881,stove,359571.0,407430.0,56808.0,0.0799895239744689,button panel,31244.0,330720.0,7347.0,0.020718126880549994,kitchen-s,9006592.0,370904.0,343872.0,0.0380657862226721,,24924928.0,1779.0,1779.0,7.137432854369729e-05
402,scene,dolmen-s,0.07993940877249844,brown-c,182265724.0,3332976.0,1255212.0,0.0068090932509642,rock,1616496.0,1338464.0,84600.0,0.02947365487255954,body,1291612.0,344239.0,12060.0,0.007427064197301254,dolmen-s,163072.0,653238.0,60425.0,0.07993940877249844,stained,1693440.0,622762.0,34496.0,0.015118512200958405
381,scene,zen_garden-s,0.07978989677388995,green-c,63326720.0,3360839.0,964184.0,0.014670336086666274,plant,3760075.0,2478951.0,276398.0,0.046355063572639445,pot,422616.0,573910.0,6799.0,0.006869571103950887,zen_garden-s,125440.0,1205441.0,98344.0,0.07978989677388995,frilly,1618176.0,607175.0,66046.0,0.030586693403664603
451,scene,fastfood_restaurant-s,0.07976103343377274,yellow-c,34166024.0,3211710.0,344415.0,0.009300138613014946,bar,337147.0,981689.0,49457.0,0.038961570972893045,shop window,233888.0,373553.0,10127.0,0.016954231777591013,fastfood_restaurant-s,301056.0,671136.0,71815.0,0.07976103343377274,waffled,1555456.0,153425.0,28149.0,0.016748059773955635
302,texture,potholed,0.07899311225247158,brown-c,182265724.0,3361085.0,1220756.0,0.006619934541953458,earth,4188226.0,1908036.0,266955.0,0.045795323526450056,shaft,46090.0,553338.0,2477.0,0.004149419299071447,archaelogical_excavation-s,125440.0,694852.0,59429.0,0.07810735966921771,potholed,1580544.0,1326954.0,212858.0,0.07899311225247158
72,scene,lighthouse-s,0.07866130488573665,blue-c,61494563.0,3438651.0,664204.0,0.010334747648983546,house,1833277.0,3026109.0,277282.0,0.060514121896840405,roof,443437.0,943227.0,26893.0,0.01977759490384778,lighthouse-s,589568.0,1785381.0,173193.0,0.07866130488573665,,24924928.0,225548.0,221064.0,0.00886759783985278
179,scene,forest-broadleaf-s,0.07865235249459812,green-c,63326720.0,3509386.0,1210605.0,0.01844717345472151,bird,1030707.0,3117274.0,191424.0,0.04838145893007481,torso,7669375.0,1546067.0,199033.0,0.022074531002309234,forest-broadleaf-s,1216768.0,999690.0,161618.0,0.07865235249459812,freckled,1555456.0,517198.0,38274.0,0.018813594313746695
230,scene,market-indoor-s,0.07862700046170606,yellow-c,34166024.0,3501079.0,247935.0,0.006625882221646403,sales booth,171086.0,1671355.0,43154.0,0.023983944751448768,top,381885.0,437935.0,2983.0,0.0036518913810221617,market-indoor-s,137984.0,1051130.0,86681.0,0.07862700046170606,bumpy,2082304.0,439683.0,53607.0,0.02171748272146104
1,scene,stadium-baseball-s,0.07853370650548278,green-c,63326720.0,3436564.0,926122.0,0.014066857863648497,grandstand,516123.0,2690316.0,198247.0,0.06590237591217582,arm,2299112.0,806913.0,17524.0,0.005673949919394555,stadium-baseball-s,150528.0,1239840.0,101240.0,0.07853370650548278,cobwebbed,1505280.0,853234.0,63595.0,0.02771121769439357
299,object,car,0.07847329392278911,grey-c,159331282.0,3482809.0,1035047.0,0.006397905281230368,car,5354795.0,3193331.0,621990.0,0.07847329392278911,wheel,1513439.0,2435533.0,128769.0,0.033707371048083044,dirt_track-s,125440.0,723994.0,29432.0,0.03589259538391369,,24924928.0,167498.0,137013.0,0.005490311861398567
420,object,plant,0.07837314336768342,green-c,63326720.0,3517028.0,1500377.0,0.02296142633963589,plant,3760075.0,3246455.0,509215.0,0.07837314336768342,pot,422616.0,625495.0,7632.0,0.007335083168425311,formal_garden-s,137984.0,1872495.0,94387.0,0.04926016078559902,,24924928.0,271398.0,206343.0,0.00825702842614979
